dcterms:isReferencedBy,skos:prefLabel
http://vocabularies.unesco.org/thesaurus/concept10756,Feedback (learning)
http://vocabularies.unesco.org/thesaurus/concept3687,Fellowships
http://vocabularies.unesco.org/thesaurus/concept4097,Fermentation
http://vocabularies.unesco.org/thesaurus/concept4115,Fertility
http://vocabularies.unesco.org/thesaurus/concept1723,Fertilizers
http://vocabularies.unesco.org/thesaurus/concept7046,Festivals
http://vocabularies.unesco.org/thesaurus/concept8773,Feudalism
http://vocabularies.unesco.org/thesaurus/concept10802,Fibres
http://vocabularies.unesco.org/thesaurus/concept6818,Fiction
http://vocabularies.unesco.org/thesaurus/concept4725,Field work
http://vocabularies.unesco.org/thesaurus/concept823,Fiji
http://vocabularies.unesco.org/thesaurus/concept6082,File organization
http://vocabularies.unesco.org/thesaurus/concept13663,Filipino
http://vocabularies.unesco.org/thesaurus/concept2806,Film archives
http://vocabularies.unesco.org/thesaurus/concept4557,Film cameras
http://vocabularies.unesco.org/thesaurus/concept5227,Film festivals
http://vocabularies.unesco.org/thesaurus/concept5228,Film industry
http://vocabularies.unesco.org/thesaurus/concept3348,Film libraries
http://vocabularies.unesco.org/thesaurus/concept3098,Film makers
http://vocabularies.unesco.org/thesaurus/concept4717,Film making
http://vocabularies.unesco.org/thesaurus/concept5795,Film making training
http://vocabularies.unesco.org/thesaurus/concept10826,Film media
http://vocabularies.unesco.org/thesaurus/concept10162,Film scripts
http://vocabularies.unesco.org/thesaurus/concept3341,Film strips
http://vocabularies.unesco.org/thesaurus/concept352,Films
http://vocabularies.unesco.org/thesaurus/concept663,Finance
http://vocabularies.unesco.org/thesaurus/concept1365,Financial administration
http://vocabularies.unesco.org/thesaurus/concept1921,Financial aid
http://vocabularies.unesco.org/thesaurus/concept1188,Financial audit
http://vocabularies.unesco.org/thesaurus/concept10861,Financial institutions
http://vocabularies.unesco.org/thesaurus/concept10884,Financial markets
http://vocabularies.unesco.org/thesaurus/concept8815,Financial policy
http://vocabularies.unesco.org/thesaurus/concept4618,Financial resources
http://vocabularies.unesco.org/thesaurus/concept1185,Financial statements
http://vocabularies.unesco.org/thesaurus/concept8839,Financial statistics
http://vocabularies.unesco.org/thesaurus/concept3571,Financing
http://vocabularies.unesco.org/thesaurus/concept342,Fine arts
http://vocabularies.unesco.org/thesaurus/concept10480,Finland
http://vocabularies.unesco.org/thesaurus/concept10899,Finnish
http://vocabularies.unesco.org/thesaurus/concept4404,Fire protection
http://vocabularies.unesco.org/thesaurus/concept1166,Fires
http://vocabularies.unesco.org/thesaurus/concept10862,Fiscal policy
http://vocabularies.unesco.org/thesaurus/concept2625,Fish
http://vocabularies.unesco.org/thesaurus/concept601,Fisheries
http://vocabularies.unesco.org/thesaurus/concept2436,Fishery products
http://vocabularies.unesco.org/thesaurus/concept2443,Fishery resources
http://vocabularies.unesco.org/thesaurus/concept10917,Fishing industry
http://vocabularies.unesco.org/thesaurus/concept7707,Fishing rights
http://vocabularies.unesco.org/thesaurus/concept3567,Flags
http://vocabularies.unesco.org/thesaurus/concept10942,Flemish
http://vocabularies.unesco.org/thesaurus/concept7358,Flood control
http://vocabularies.unesco.org/thesaurus/concept10949,Floods
http://vocabularies.unesco.org/thesaurus/concept4251,Flora
http://vocabularies.unesco.org/thesaurus/concept1564,Flow
http://vocabularies.unesco.org/thesaurus/concept10945,Flowers
http://vocabularies.unesco.org/thesaurus/concept8050,Fluid dynamics
http://vocabularies.unesco.org/thesaurus/concept10965,Fluid mechanics
http://vocabularies.unesco.org/thesaurus/concept2997,Folk art
http://vocabularies.unesco.org/thesaurus/concept10974,Folk literature
http://vocabularies.unesco.org/thesaurus/concept6990,Folklore
http://vocabularies.unesco.org/thesaurus/concept1812,Food
http://vocabularies.unesco.org/thesaurus/concept1906,Food aid
http://vocabularies.unesco.org/thesaurus/concept6382,Food consumption
http://vocabularies.unesco.org/thesaurus/concept6515,Food control
http://vocabularies.unesco.org/thesaurus/concept6726,Food customs
http://vocabularies.unesco.org/thesaurus/concept10928,Food industry
http://vocabularies.unesco.org/thesaurus/concept11005,Food preparation
http://vocabularies.unesco.org/thesaurus/concept6323,Food preservation
http://vocabularies.unesco.org/thesaurus/concept11011,Food processing
http://vocabularies.unesco.org/thesaurus/concept1808,Food production
http://vocabularies.unesco.org/thesaurus/concept2446,Food resources
http://vocabularies.unesco.org/thesaurus/concept1798,Food security
http://vocabularies.unesco.org/thesaurus/concept10159,Food shortages
http://vocabularies.unesco.org/thesaurus/concept1824,Food statistics
http://vocabularies.unesco.org/thesaurus/concept8222,Food supply
http://vocabularies.unesco.org/thesaurus/concept602,Food technology
http://vocabularies.unesco.org/thesaurus/concept6143,Forced labour
http://vocabularies.unesco.org/thesaurus/concept7516,Forecasting
http://vocabularies.unesco.org/thesaurus/concept1902,Foreign aid
http://vocabularies.unesco.org/thesaurus/concept4943,Foreign exchange
http://vocabularies.unesco.org/thesaurus/concept11040,Foreign investment
http://vocabularies.unesco.org/thesaurus/concept3937,Foreign languages
http://vocabularies.unesco.org/thesaurus/concept2062,Foreign policy
http://vocabularies.unesco.org/thesaurus/concept11048,Foreign relations
http://vocabularies.unesco.org/thesaurus/concept10321,Foreign students
http://vocabularies.unesco.org/thesaurus/concept10423,Foreigners
http://vocabularies.unesco.org/thesaurus/concept6862,Forensic medicine
http://vocabularies.unesco.org/thesaurus/concept6352,Forest conservation
http://vocabularies.unesco.org/thesaurus/concept10905,Forest fires
http://vocabularies.unesco.org/thesaurus/concept1853,Forest management
http://vocabularies.unesco.org/thesaurus/concept1813,Forest products
http://vocabularies.unesco.org/thesaurus/concept11063,Forest resources
http://vocabularies.unesco.org/thesaurus/concept603,Forestry
http://vocabularies.unesco.org/thesaurus/concept4070,Forests
http://vocabularies.unesco.org/thesaurus/concept39,Formal education
http://vocabularies.unesco.org/thesaurus/concept10504,Formative evaluation
http://vocabularies.unesco.org/thesaurus/concept4045,Fossils
http://vocabularies.unesco.org/thesaurus/concept902,France
http://vocabularies.unesco.org/thesaurus/concept1139,Free education
http://vocabularies.unesco.org/thesaurus/concept1148,Free flow of information
http://vocabularies.unesco.org/thesaurus/concept5704,Free trade
http://vocabularies.unesco.org/thesaurus/concept5302,Freedom of assembly
http://vocabularies.unesco.org/thesaurus/concept3208,Freedom of association
http://vocabularies.unesco.org/thesaurus/concept4834,Freedom of expression
http://vocabularies.unesco.org/thesaurus/concept5303,Freedom of movement
http://vocabularies.unesco.org/thesaurus/concept5184,Freedom of religion
http://vocabularies.unesco.org/thesaurus/concept4835,Freedom of speech
http://vocabularies.unesco.org/thesaurus/concept4836,Freedom of the press
http://vocabularies.unesco.org/thesaurus/concept5304,Freedom of thought
http://vocabularies.unesco.org/thesaurus/concept284,Freemasonry
http://vocabularies.unesco.org/thesaurus/concept6276,Freezing
http://vocabularies.unesco.org/thesaurus/concept11179,French
http://vocabularies.unesco.org/thesaurus/concept11180,French Guiana
http://vocabularies.unesco.org/thesaurus/concept824,French Polynesia
http://vocabularies.unesco.org/thesaurus/concept1616,French speaking Africa
http://vocabularies.unesco.org/thesaurus/concept965,French speaking countries
http://vocabularies.unesco.org/thesaurus/concept1878,Freshwater
http://vocabularies.unesco.org/thesaurus/concept3454,Fringe benefits
http://vocabularies.unesco.org/thesaurus/concept11233,Frost
http://vocabularies.unesco.org/thesaurus/concept11238,Fruit
http://vocabularies.unesco.org/thesaurus/concept4965,Fuel resources
http://vocabularies.unesco.org/thesaurus/concept4098,Fuel technology
http://vocabularies.unesco.org/thesaurus/concept638,Fuels
http://vocabularies.unesco.org/thesaurus/concept17063,Fulbe
http://vocabularies.unesco.org/thesaurus/concept1636,Fulfulde
http://vocabularies.unesco.org/thesaurus/concept9652,Full employment
http://vocabularies.unesco.org/thesaurus/concept17042,Full text databases
http://vocabularies.unesco.org/thesaurus/concept2242,Functional analysis
http://vocabularies.unesco.org/thesaurus/concept11264,Functional illiteracy
http://vocabularies.unesco.org/thesaurus/concept1518,Functional literacy
http://vocabularies.unesco.org/thesaurus/concept10989,Functionalism
http://vocabularies.unesco.org/thesaurus/concept11269,Fundamental research
http://vocabularies.unesco.org/thesaurus/concept17156,Funerary monuments
http://vocabularies.unesco.org/thesaurus/concept4936,Fungi
http://vocabularies.unesco.org/thesaurus/concept7531,Furniture
http://vocabularies.unesco.org/thesaurus/concept1484,Further training
http://vocabularies.unesco.org/thesaurus/concept11293,Future society
http://vocabularies.unesco.org/thesaurus/concept11034,Future studies
http://vocabularies.unesco.org/thesaurus/concept17147,Futures literacy
http://vocabularies.unesco.org/thesaurus/concept710,Gabon
http://vocabularies.unesco.org/thesaurus/concept4822,Gaelic
http://vocabularies.unesco.org/thesaurus/concept3226,Galaxies
http://vocabularies.unesco.org/thesaurus/concept17078,Galician
http://vocabularies.unesco.org/thesaurus/concept711,Gambia
http://vocabularies.unesco.org/thesaurus/concept7524,Game theory
http://vocabularies.unesco.org/thesaurus/concept5641,Gas fuels
http://vocabularies.unesco.org/thesaurus/concept11248,Gas industry
http://vocabularies.unesco.org/thesaurus/concept11241,Gas resources
http://vocabularies.unesco.org/thesaurus/concept146,Gases
http://vocabularies.unesco.org/thesaurus/concept11342,Gems
http://vocabularies.unesco.org/thesaurus/concept1660,Gender discrimination
http://vocabularies.unesco.org/thesaurus/concept8270,Gender division of labour
http://vocabularies.unesco.org/thesaurus/concept17150,Gender equality
http://vocabularies.unesco.org/thesaurus/concept8117,Gender minorities
http://vocabularies.unesco.org/thesaurus/concept11346,Gender roles
http://vocabularies.unesco.org/thesaurus/concept10281,Gender stereotypes
http://vocabularies.unesco.org/thesaurus/concept17151,Gender-based violence
http://vocabularies.unesco.org/thesaurus/concept299,Genealogy
http://vocabularies.unesco.org/thesaurus/concept9891,General education
http://vocabularies.unesco.org/thesaurus/concept56,General technical education
http://vocabularies.unesco.org/thesaurus/concept4310,Generation gap
http://vocabularies.unesco.org/thesaurus/concept222,Genes
http://vocabularies.unesco.org/thesaurus/concept17060,Genetically modified organisms
http://vocabularies.unesco.org/thesaurus/concept223,Genetics
http://vocabularies.unesco.org/thesaurus/concept11393,Genocide
http://vocabularies.unesco.org/thesaurus/concept16998,Genome
http://vocabularies.unesco.org/thesaurus/concept5039,Geochemistry
http://vocabularies.unesco.org/thesaurus/concept5167,Geochronology
http://vocabularies.unesco.org/thesaurus/concept3236,Geodesy
http://vocabularies.unesco.org/thesaurus/concept158,Geodynamics
http://vocabularies.unesco.org/thesaurus/concept17135,Geoengineering
http://vocabularies.unesco.org/thesaurus/concept11423,Geographers
http://vocabularies.unesco.org/thesaurus/concept7430,Geographical data
http://vocabularies.unesco.org/thesaurus/concept10628,Geographical exploration
http://vocabularies.unesco.org/thesaurus/concept17000,Geographical information systems
http://vocabularies.unesco.org/thesaurus/concept172,Geography
http://vocabularies.unesco.org/thesaurus/concept9859,Geography education
http://vocabularies.unesco.org/thesaurus/concept7432,Geological data
http://vocabularies.unesco.org/thesaurus/concept11439,Geological surveying
http://vocabularies.unesco.org/thesaurus/concept159,Geology
http://vocabularies.unesco.org/thesaurus/concept9783,Geology education
http://vocabularies.unesco.org/thesaurus/concept11446,Geomagnetism
http://vocabularies.unesco.org/thesaurus/concept11451,Geometry
http://vocabularies.unesco.org/thesaurus/concept173,Geomorphology
http://vocabularies.unesco.org/thesaurus/concept9788,Geophysical prospecting
http://vocabularies.unesco.org/thesaurus/concept160,Geophysics
http://vocabularies.unesco.org/thesaurus/concept4785,Georgia
http://vocabularies.unesco.org/thesaurus/concept4782,Georgian
http://vocabularies.unesco.org/thesaurus/concept11467,Georgian SSR
http://vocabularies.unesco.org/thesaurus/concept9714,Geothermal energy
http://vocabularies.unesco.org/thesaurus/concept2002,German
http://vocabularies.unesco.org/thesaurus/concept903,German DR
http://vocabularies.unesco.org/thesaurus/concept11479,Germanic languages
http://vocabularies.unesco.org/thesaurus/concept904,Germany
http://vocabularies.unesco.org/thesaurus/concept905,Germany FR
http://vocabularies.unesco.org/thesaurus/concept1674,Gerontology
http://vocabularies.unesco.org/thesaurus/concept712,Ghana
http://vocabularies.unesco.org/thesaurus/concept906,Gibraltar
http://vocabularies.unesco.org/thesaurus/concept2131,Gifted students
http://vocabularies.unesco.org/thesaurus/concept5095,Girls
http://vocabularies.unesco.org/thesaurus/concept8980,Girls education
http://vocabularies.unesco.org/thesaurus/concept11530,Glaciers
